statenum,casenum,vnumber,pnumber,city,heavytruck,body,cargo,gvwrating,mcinnnum,regstate,vconfig,vin,make,model,modelyr,feet,contribcirc
36,766,2,1,2728,0,80,0,0,0,36,0,SMT500FM4XJ0,50,706,1999,6,0
36,767,1,1,5940,0,50,22,2,888888888,36,21,4UZABRDT1CCA,82,981,2012,5,0
36,768,1,1,2600,0,14,0,0,0,36,0,1J4RR4GG1BC5,2,404,2011,5,0
36,769,1,1,9999,0,3,0,0,0,36,0,JH4DC53084S0,54,38,2004,5,0
36,770,1,1,5290,0,4,0,0,0,36,0,WBANA53515B8,34,35,2005,5,0
36,771,1,1,5802,0,4,0,0,0,36,0,1HGCG1655WA0,37,32,1998,5,0
36,771,1,2,5802,0,4,0,0,0,36,0,1HGCG1655WA0,37,32,1998,5,0
36,771,2,1,5802,0,50,22,3,5920,36,21,1BAKFCPA5HF3,90,981,2017,5,0
36,771,2,2,5802,0,50,22,3,5920,36,21,1BAKFCPA5HF3,90,981,2017,5,0
36,771,2,3,5802,0,50,22,3,5920,36,21,1BAKFCPA5HF3,90,981,2017,5,0
36,771,3,1,5802,0,50,22,3,5920,36,21,1BAKFCPA9HF3,90,981,2017,5,0
36,771,3,2,5802,0,50,22,3,5920,36,21,1BAKFCPA9HF3,90,981,2017,5,0
36,772,1,1,4286,0,4,0,0,0,36,0,1MEHM42107G6,14,20,2007,5,0
36,772,2,1,4286,0,14,0,0,0,36,0,1FM5K8GT6DGC,12,401,2013,5,0
36,774,1,1,3715,0,15,0,0,0,36,0,1A8HW58258F1,6,421,2008,5,0
36,775,1,1,1166,0,4,0,0,0,36,0,1FAFP34N47W2,12,37,2007,5,0
36,775,3,1,1166,0,14,0,0,0,36,0,1C4BJWDGXEL1,2,403,2014,6,0
36,776,1,1,6812,1,66,4,3,2726297,36,6,1XP5DB9X2SN3,87,881,1995,5,0
36,777,1,1,705,0,31,0,0,0,36,0,3C6UR5NL4FG6,7,482,2015,6,0
36,778,1,1,1670,0,4,0,0,0,36,0,1HGCG66532A1,37,32,2002,5,0
36,779,3,1,5680,0,4,0,0,0,36,0,1FAHP24W98G1,12,17,2008,5,0
36,780,1,1,5620,0,4,0,0,0,36,0,1N4AL11D32C1,35,47,2002,5,0
36,780,1,2,5620,0,4,0,0,0,36,0,1N4AL11D32C1,35,47,2002,5,0
36,780,2,1,5620,0,4,0,0,0,36,0,WAUKGAFL7DA1,32,55,2013,5,0
36,780,2,2,5620,0,4,0,0,0,36,0,WAUKGAFL7DA1,32,55,2013,5,0
36,781,1,1,5742,0,31,0,0,0,36,0,1FTWX31P26EA,12,481,2006,6,0
36,781,1,2,5742,0,31,0,0,0,36,0,1FTWX31P26EA,12,481,2006,6,0
36,781,1,3,5742,0,31,0,0,0,36,0,1FTWX31P26EA,12,481,2006,6,0
36,781,1,4,5742,0,31,0,0,0,36,0,1FTWX31P26EA,12,481,2006,6,0
36,781,1,5,5742,0,31,0,0,0,36,0,1FTWX31P26EA,12,481,2006,6,0
36,782,1,1,2760,1,66,2,3,1936843,36,6,1FUJGEBG8DLF,82,881,2013,6,0
36,782,2,1,2760,1,4,0,0,0,36,0,JF1GH6A69AG8,48,38,2010,5,0
36,783,1,1,584,0,4,0,0,0,36,0,1HGCG668X2A0,37,32,2002,5,0
36,784,1,1,4170,1,63,1,3,905779,36,2,1HTGGAHR6TH2,84,881,1996,5,0
36,784,1,2,4170,1,63,1,3,905779,36,2,1HTGGAHR6TH2,84,881,1996,5,0
36,785,1,1,360,0,14,0,0,0,36,0,2CNDL83F6860,20,404,2008,5,0
36,786,1,1,1450,0,20,0,0,0,36,0,1GNDV23197D1,20,444,2007,5,0
36,787,1,1,9999,1,66,1,3,285525,36,6,1M1AW21YXEM0,86,881,2014,6,0
36,789,1,1,2870,0,4,0,0,0,36,0,4T1BE46K48U2,49,40,2008,5,0
36,791,1,1,6120,0,4,0,0,0,36,0,4S3BL6261672,48,34,2006,5,0
36,792,1,1,4800,0,4,0,0,0,36,0,2T1BR32E34C2,49,32,2004,5,0
36,792,2,1,4800,0,4,0,0,0,36,0,1B3LC56K38N6,7,26,2008,5,0
36,792,2,2,4800,0,4,0,0,0,36,0,1B3LC56K38N6,7,26,2008,5,0
36,792,2,3,4800,0,4,0,0,0,36,0,1B3LC56K38N6,7,26,2008,5,0
36,792,3,1,4800,0,20,0,0,0,36,0,1A4GP45R46B7,6,441,2006,5,0
36,793,1,1,1380,0,14,0,0,0,36,0,1GNDT13S1224,20,401,2002,5,0
36,794,1,1,3570,1,62,97,2,777777777,36,1,3D6WC6ELXAG1,7,881,2010,6,0
36,795,1,1,1650,0,14,0,0,0,36,0,1J4GR48K25C7,2,404,2005,9,0
36,795,1,2,1650,0,14,0,0,0,36,0,1J4GR48K25C7,2,404,2005,9,0
36,796,1,1,4170,0,14,0,0,0,36,0,5J8TB3H59GL0,54,402,2016,5,0
36,796,1,2,4170,0,14,0,0,0,36,0,5J8TB3H59GL0,54,402,2016,5,0
36,796,1,3,4170,0,14,0,0,0,36,0,5J8TB3H59GL0,54,402,2016,5,0
36,798,1,1,1117,0,80,0,0,0,36,0,JYARJ16E49A0,76,705,2009,5,0
36,799,1,1,2260,0,14,0,0,0,36,0,1FMZU73K54UC,12,401,2004,6,0
36,800,1,1,3430,0,14,0,0,0,36,0,JTEBU11F0700,49,404,2007,5,0
36,801,1,1,4430,1,4,0,0,0,36,0,JN1CA21D8XT8,35,39,1999,5,0
36,801,2,1,4430,1,62,4,2,777777777,36,1,5PVNE8JT572S,98,806,2007,5,0
36,803,1,1,50,0,4,0,0,0,36,0,JF1GD29672G5,48,38,2002,6,0
36,805,1,1,4170,0,80,0,0,0,36,0,JKAEXEE15GDA,73,705,2016,5,0
36,805,2,1,4170,0,4,0,0,0,36,0,JF1GJAB64DH0,48,38,2013,5,0
36,806,1,1,4130,0,4,0,0,0,36,0,3VWRK69M02M1,30,40,2002,6,0
36,807,1,1,6710,1,9,0,0,0,36,0,JS2YB4173851,53,40,2008,5,0
36,807,2,1,6710,1,66,2,3,38919,36,6,1XPWDP0XXED2,87,884,2014,5,0
36,808,1,1,4170,0,21,0,0,0,36,0,1FTPE2422XHB,12,461,1999,5,0
36,809,2,1,5630,1,66,1,3,184941,36,6,1XPHD49X8CD1,87,884,2012,6,0
36,810,1,1,4170,0,14,0,0,0,36,0,WA1DKAFP4BA1,32,402,2011,5,0
36,811,1,1,5230,0,31,0,0,0,36,0,3GNFK12307G2,20,482,2007,5,0
36,812,1,1,390,0,14,0,0,0,36,0,1J4GZ58S3VC6,2,404,1997,5,0
36,812,1,2,390,0,14,0,0,0,36,0,1J4GZ58S3VC6,2,404,1997,5,0
36,812,1,3,390,0,14,0,0,0,36,0,1J4GZ58S3VC6,2,404,1997,5,0
36,812,1,4,390,0,14,0,0,0,36,0,1J4GZ58S3VC6,2,404,1997,5,0
36,812,1,5,390,0,14,0,0,0,36,0,1J4GZ58S3VC6,2,404,1997,5,0
36,813,1,1,810,0,15,0,0,0,36,0,5FNYF6H50GB0,37,421,2016,5,0
36,813,1,2,810,0,15,0,0,0,36,0,5FNYF6H50GB0,37,421,2016,5,0
36,814,1,1,4170,0,5,0,0,0,36,0,JHMGD38687S0,37,39,2007,5,0
36,815,1,1,60,0,4,0,0,0,36,0,1G1ZD5E04CF3,20,37,2012,5,0
36,815,1,2,60,0,4,0,0,0,36,0,1G1ZD5E04CF3,20,37,2012,5,0
36,816,1,1,4170,0,21,0,0,0,36,0,1FTNR1ZM8FKB,12,462,2015,6,0
36,817,1,1,6110,0,6,0,0,0,36,0,4S3BH6758466,48,45,2004,5,0
36,818,1,1,5769,0,80,0,0,0,36,0,SMT905JN76J2,50,706,2006,5,0
36,818,2,1,5769,0,4,0,0,0,36,0,1FAHP56S33A2,12,17,2003,5,0
36,819,1,1,495,0,21,0,0,0,36,0,1FTNE14W97DA,12,461,2007,6,0
36,820,1,1,6410,0,2,0,0,0,36,0,4T1CA30P56U0,49,44,2006,6,0
36,822,1,1,5410,0,20,0,0,0,36,0,2B4GP4434YR7,7,442,2000,5,0
36,823,1,1,20,1,14,0,0,0,36,0,1FMCU9G91GUA,12,402,2016,5,0
36,823,2,1,20,1,63,10,3,681210,36,2,1NP5LB0X34N8,87,884,2004,5,0
36,825,1,1,880,0,14,0,0,0,36,0,KL4CJHSB9EB5,18,404,2014,5,0
36,825,1,2,880,0,14,0,0,0,36,0,KL4CJHSB9EB5,18,404,2014,5,0
36,827,1,1,5277,0,31,0,0,0,36,0,1GCGK29U7XE1,20,481,1999,5,0
36,828,1,1,2540,0,6,0,0,0,36,0,KNDJN2A27E77,63,37,2014,5,0
36,829,1,1,2950,0,31,0,0,0,36,0,1FTFX1EFXDFC,12,481,2013,6,0
36,829,1,2,2950,0,31,0,0,0,36,0,1FTFX1EFXDFC,12,481,2013,6,0
36,829,2,1,2950,0,14,0,0,0,36,0,1J4FJ68S2RL2,2,404,1994,6,0
36,831,1,1,2600,0,80,0,0,0,36,0,1HD1BTY10YY0,72,706,2000,5,0
36,832,1,1,4170,0,20,0,0,0,36,0,5TDZK3DC8ES4,49,442,2014,5,0
36,832,1,2,4170,0,20,0,0,0,36,0,5TDZK3DC8ES4,49,442,2014,5,0
36,833,1,1,4170,1,62,1,2,888888888,36,1,J8DC4B140470,23,882,2004,5,0
36,834,1,1,4902,0,4,0,0,0,36,0,1G6KY549X2U2,19,14,2002,5,0
36,834,2,1,4902,0,4,0,0,0,36,0,1HGES16551L0,37,31,2001,5,0
36,835,1,1,540,0,4,0,0,0,36,0,WBA3B5C55DF5,34,34,2013,5,0
36,835,1,2,540,0,4,0,0,0,36,0,WBA3B5C55DF5,34,34,2013,5,0
36,837,1,1,6275,0,6,0,0,0,36,0,4S3BG6858W76,48,34,1998,5,0
36,837,2,1,6275,0,4,0,0,0,36,0,2G1WF5EK1B12,20,2,2011,5,0
36,839,3,1,2860,0,31,0,0,0,36,0,1FTSW21P96EC,20,481,2006,5,0
36,840,1,1,705,0,14,0,0,0,36,0,JTEBU5JR3A50,49,401,2010,6,0
36,841,1,1,3462,0,14,0,0,0,36,0,5S3ET13M2528,47,401,2005,5,0
36,842,1,1,4170,0,6,0,0,0,36,0,1FASP15J0TW1,12,13,1996,5,0
36,843,2,1,5230,0,14,0,0,0,36,0,4F2YZ94194KM,41,402,2004,5,0
36,843,2,2,5230,0,14,0,0,0,36,0,4F2YZ94194KM,41,402,2004,5,0
36,844,1,1,4600,0,14,0,0,0,36,0,1C4NJRBB3FD3,2,407,2015,5,0
36,845,1,1,1169,0,2,0,0,0,36,0,1HGCM72715A0,37,32,2005,5,0
36,845,1,2,1169,0,2,0,0,0,36,0,1HGCM72715A0,37,32,2005,5,0
36,846,1,1,3453,0,2,0,0,0,36,0,2G1WJ15K5794,20,36,2007,6,7
36,847,1,1,5769,0,14,0,0,0,36,0,1J4PN2GK1BW5,2,405,2011,5,0
36,847,2,1,5769,0,14,0,0,0,36,0,1J4GL48K32W1,2,405,2002,5,0
36,848,1,1,1335,0,4,0,0,0,36,0,1HGCM56303A1,37,32,2003,5,0
36,849,1,1,6820,1,78,98,3,777777777,36,19,1E+12,99,898,2008,5,0
36,849,1,2,6820,1,78,98,3,777777777,36,19,1E+12,99,898,2008,5,0
36,849,1,3,6820,1,78,98,3,777777777,36,19,1E+12,99,898,2008,5,0
36,849,1,4,6820,1,78,98,3,777777777,36,19,1E+12,99,898,2008,5,0
36,849,2,1,6820,1,14,0,0,0,36,0,JTEHF21A8301,49,403,2003,5,0
36,850,2,1,2920,1,2,0,0,0,36,0,1G6DL1E32C01,19,18,2012,5,0
36,850,2,2,2920,1,2,0,0,0,36,0,1G6DL1E32C01,19,18,2012,5,0
36,852,1,1,2395,0,4,0,0,0,36,0,5NPET46C19H4,55,33,2009,5,0
36,853,1,1,2739,0,4,0,0,0,36,0,3VWSE69M34M0,30,40,2004,5,0
36,853,1,2,2739,0,4,0,0,0,36,0,3VWSE69M34M0,30,40,2004,5,0
36,854,1,1,6660,0,14,0,0,0,36,0,1J4AA2D19AL1,7,403,2010,5,0
36,854,2,1,6660,0,2,0,0,0,36,0,1HGEJ8141VL0,37,31,1997,5,0
36,855,1,1,9997,1,6,0,0,0,36,0,4S3BH6355363,48,34,2003,5,0
36,856,1,1,2840,0,30,0,0,0,36,0,1FTYR10D23TA,12,471,2003,6,0
36,857,1,1,2481,0,80,0,0,0,36,0,5VPEB36D6A30,77,706,2010,5,0
36,858,1,1,705,0,21,0,0,0,36,0,1GAGG25R4112,20,461,2001,5,0
36,858,2,1,705,0,2,0,0,0,36,0,JNKCV54E14M8,58,37,2004,5,0
36,858,2,2,705,0,2,0,0,0,36,0,JNKCV54E14M8,58,37,2004,5,0
36,859,1,1,5981,0,4,0,0,0,36,0,2HGFC2F58GH5,37,31,2016,5,0
36,860,1,1,2920,0,21,0,0,0,36,0,1FTYR2CM0GKA,12,462,2016,5,0
36,860,2,1,2920,0,14,0,0,0,36,0,JN8AR07Y3YW4,35,401,2000,6,0
36,861,1,1,5630,0,31,0,0,0,36,0,1FTRX17273NA,12,481,2003,5,0
36,862,1,1,2920,0,4,0,0,0,36,0,4T1BF22K8WU0,49,40,1998,5,0
36,863,1,1,6000,0,4,0,0,0,36,0,1HGCP267X8A0,37,32,2008,6,0
36,863,2,1,6000,0,4,0,0,0,36,0,JTHCM1D23G50,59,35,2016,5,0
36,864,1,1,4080,0,4,0,0,0,36,0,1C3LC56J28N1,6,43,2008,5,0
36,865,1,1,2840,0,4,0,0,0,36,0,3N1CB51DX5L4,35,43,2005,9,0
36,866,1,1,3030,0,14,0,0,0,36,0,JF2GPAPC7FH2,48,403,2015,5,0
36,866,1,2,3030,0,14,0,0,0,36,0,JF2GPAPC7FH2,48,403,2015,5,0
36,866,2,1,3030,0,2,0,0,0,36,0,1HGEM22334L0,37,31,2004,5,0
36,866,2,2,3030,0,2,0,0,0,36,0,1HGEM22334L0,37,31,2004,5,0
36,866,2,3,3030,0,2,0,0,0,36,0,1HGEM22334L0,37,31,2004,5,0
36,866,2,4,3030,0,2,0,0,0,36,0,1HGEM22334L0,37,31,2004,5,0
36,867,1,1,4170,0,14,0,0,0,36,0,JF2SHADC5DH4,48,401,2013,5,0
36,869,1,1,3840,1,61,1,2,1742245,36,1,JHHSDM2H7EK0,98,806,2014,5,0
36,870,1,1,4170,1,63,5,3,1383751,36,2,1M2AX04CXGM0,86,881,2016,6,0
36,871,1,1,4492,0,16,0,0,0,36,0,1GNGC26N6PJ3,20,431,1993,5,0
36,871,1,2,4492,0,16,0,0,0,36,0,1GNGC26N6PJ3,20,431,1993,5,0
36,871,2,1,4492,0,4,0,0,0,36,0,1G4GE5G39GF1,18,22,2016,5,0
36,872,1,1,4800,0,4,0,0,0,36,0,1G1ZS51F46F2,20,37,2006,6,0
36,872,1,2,4800,0,4,0,0,0,36,0,1G1ZS51F46F2,20,37,2006,6,0
36,872,2,1,4800,0,4,0,0,0,36,0,1G4GB5ER7CF3,18,22,2012,5,0
36,872,2,2,4800,0,4,0,0,0,36,0,1G4GB5ER7CF3,18,22,2012,5,0
36,873,1,1,4170,0,20,0,0,0,36,0,5TDZK3DC0ES4,49,442,2014,5,0
36,874,1,1,156,0,4,0,0,0,36,0,1G8AJ52FX4Z2,24,7,2004,5,0
36,874,1,2,156,0,4,0,0,0,36,0,1G8AJ52FX4Z2,24,7,2004,5,0
36,874,2,1,156,0,14,0,0,0,36,0,JHLRD18621C0,37,402,2001,4,0
36,875,1,1,5980,0,4,0,0,0,36,0,4T1BE46K27U0,49,40,2007,5,0
36,876,1,1,680,0,14,0,0,0,36,0,3GSCL33P38S5,24,401,2008,5,0
36,876,2,1,680,0,31,0,0,0,36,0,1FTWF31585EB,12,481,2005,5,0
36,878,1,1,4170,1,61,1,2,1586527,36,1,1FDWE35L19DA,12,870,2009,5,0
36,879,1,1,4170,0,4,0,0,0,36,0,2MEFM74V18X6,14,6,2008,5,0
36,879,1,2,4170,0,4,0,0,0,36,0,2MEFM74V18X6,14,6,2008,5,0
36,879,1,3,4170,0,4,0,0,0,36,0,2MEFM74V18X6,14,6,2008,5,0
36,880,1,1,2460,0,14,0,0,0,36,0,5J6YH27767L0,37,403,2007,5,0
36,880,2,1,2460,0,6,0,0,0,36,0,4S4BRBCC0E32,48,45,2014,5,0
36,880,2,2,2460,0,6,0,0,0,36,0,4S4BRBCC0E32,48,45,2014,5,0
36,881,1,1,5790,0,6,0,0,0,36,0,1FAFP58U6YG1,12,17,2000,6,0
36,881,1,2,5790,0,6,0,0,0,36,0,1FAFP58U6YG1,12,17,2000,6,0
36,881,2,1,5790,0,14,0,0,0,36,0,1E+12,23,402,2016,6,0
36,882,1,1,2898,0,14,0,0,0,36,0,2GNFLDE31D61,20,404,2013,6,0
36,883,1,1,6180,1,4,0,0,0,36,0,WAUED28D3XA2,32,43,1999,5,0
36,883,1,2,6180,1,4,0,0,0,36,0,WAUED28D3XA2,32,43,1999,5,0
36,883,2,1,6180,1,64,4,2,999999999,36,1,1HTXHSHT4DJ1,84,884,2013,5,0
36,883,2,2,6180,1,64,4,2,999999999,36,1,1HTXHSHT4DJ1,84,884,2013,5,0
36,884,1,1,420,0,6,0,0,0,36,0,JF1GG68584H8,48,38,2004,5,0
36,884,2,1,420,0,31,0,0,0,36,0,1D3HU16N68J1,7,482,2008,5,0
36,885,1,1,1630,0,31,0,0,0,36,0,1GTHK29U22E2,23,481,2002,5,0
36,885,1,2,1630,0,31,0,0,0,36,0,1GTHK29U22E2,23,481,2002,5,0
36,886,1,1,4170,0,4,0,0,0,36,0,3N1AB7AP5GL6,35,43,2016,9,0
36,887,1,1,1565,0,31,0,0,0,36,0,1FT8W3BT4EEA,12,481,2014,6,0
36,887,1,2,1565,0,31,0,0,0,36,0,1FT8W3BT4EEA,12,481,2014,6,0
36,888,1,1,2120,0,4,0,0,0,36,0,1FAHP34N96W2,12,37,2006,6,0
36,888,2,1,2120,0,14,0,0,0,36,0,1J4NF1GB5BD2,2,407,2011,5,0
36,888,2,2,2120,0,14,0,0,0,36,0,1J4NF1GB5BD2,2,407,2011,5,0
36,888,2,3,2120,0,14,0,0,0,36,0,1J4NF1GB5BD2,2,407,2011,5,0
36,888,2,4,2120,0,14,0,0,0,36,0,1J4NF1GB5BD2,2,407,2011,5,0
36,889,1,1,4600,0,15,0,0,0,36,0,1C4RJFBGXFC9,2,422,2015,9,0
36,889,1,2,4600,0,15,0,0,0,36,0,1C4RJFBGXFC9,2,422,2015,9,0
36,892,1,1,2840,0,4,0,0,0,36,0,1G6DG5EY2B01,19,18,2011,6,0
36,892,1,2,2840,0,4,0,0,0,36,0,1G6DG5EY2B01,19,18,2011,6,0
36,892,2,1,2840,0,15,0,0,0,36,0,J4GDF7CE2DA1,42,421,2013,5,0
36,892,2,2,2840,0,15,0,0,0,36,0,J4GDF7CE2DA1,42,421,2013,5,0
36,892,2,3,2840,0,15,0,0,0,36,0,J4GDF7CE2DA1,42,421,2013,5,0
36,892,3,1,2840,0,4,0,0,0,36,0,1N4BL24E78C2,35,47,2008,6,0
36,892,4,1,2840,0,6,0,0,0,36,0,KNAFG5267871,63,36,2008,5,0
36,893,1,1,4170,0,4,0,0,0,36,0,4T1BF1FK3EU3,49,40,2014,5,0
36,894,1,1,4170,0,16,0,0,0,36,0,3GNFK16R2VG1,20,431,1997,5,0
36,895,1,1,4170,1,61,1,2,999999999,36,1,1FD0X5HT0GED,12,881,2016,5,0
36,895,1,2,4170,1,61,1,2,999999999,36,1,1FD0X5HT0GED,12,881,2016,5,0
36,895,1,3,4170,1,61,1,2,999999999,36,1,1FD0X5HT0GED,12,881,2016,5,0
36,896,1,1,4170,0,14,0,0,0,36,0,1FMCU9GX4GUB,12,402,2016,5,0
36,897,1,1,4030,0,4,0,0,0,36,0,2G2WP5526611,22,20,2006,5,0
36,898,1,1,50,0,5,0,0,0,36,0,JTDKB20UX732,49,46,2007,5,0
36,899,1,1,6220,0,4,0,0,0,36,0,3MEHM08Z37R6,14,21,2007,5,0
36,899,1,2,6220,0,4,0,0,0,36,0,3MEHM08Z37R6,14,21,2007,5,0
36,899,1,3,6220,0,4,0,0,0,36,0,3MEHM08Z37R6,14,21,2007,5,0
36,899,2,1,6220,0,15,0,0,0,36,0,1C4RJFAG4FC1,2,422,2015,5,0
36,900,1,1,1844,0,14,0,0,0,36,0,2T3RFREV9FW3,49,402,2015,6,0
36,900,1,2,1844,0,14,0,0,0,36,0,2T3RFREV9FW3,49,402,2015,6,0
36,901,1,1,4930,0,30,0,0,0,36,0,1FMZU77E83UB,12,473,2003,5,0
36,902,1,1,1290,0,4,0,0,0,36,0,2G2WP5529711,22,20,2007,5,0
36,902,3,1,1290,0,4,0,0,0,36,0,2G4WB55K1312,18,20,2003,5,0
36,902,3,2,1290,0,4,0,0,0,36,0,2G4WB55K1312,18,20,2003,5,0
36,902,4,1,1290,0,14,0,0,0,36,0,5XYPG4A37HG2,63,402,2017,5,0
36,903,1,1,1166,0,4,0,0,0,36,0,2MEFM75V78X6,14,6,2008,5,0
36,904,2,1,6626,0,31,0,0,0,36,0,3C6UR5DJ0EG1,7,482,2014,6,0
36,905,1,1,630,0,2,0,0,0,36,0,2HGFG3A85CH5,37,31,2012,5,0
36,906,1,1,5633,0,14,0,0,0,36,0,1GNDT13S1423,20,403,2004,5,0
36,906,1,2,5633,0,14,0,0,0,36,0,1GNDT13S1423,20,403,2004,5,0
36,906,2,1,5633,0,21,0,0,0,36,0,1FTNE24W58DB,12,461,2008,6,0
36,907,1,1,4170,0,4,0,0,0,36,0,5NPE24AF9GH3,55,33,2016,6,0
36,909,1,1,5210,0,14,0,0,0,36,0,1J8GR48KX7C6,2,404,2007,5,0
36,909,2,1,5210,0,31,0,0,0,36,0,1FTPW14545FA,12,481,2005,5,0
36,910,1,1,970,0,15,0,0,0,36,0,1A8HW58N58F1,6,421,2008,6,0
36,910,1,2,970,0,15,0,0,0,36,0,1A8HW58N58F1,6,421,2008,6,0
36,911,1,1,5810,0,4,0,0,0,36,0,2FAHP71W27X1,12,16,2007,5,0
36,911,1,2,5810,0,4,0,0,0,36,0,2FAHP71W27X1,12,16,2007,5,0
36,911,1,3,5810,0,4,0,0,0,36,0,2FAHP71W27X1,12,16,2007,5,0
36,912,1,1,6270,0,4,0,0,0,36,0,1HGCM564X6A0,37,32,2006,5,0
36,912,1,2,6270,0,4,0,0,0,36,0,1HGCM564X6A0,37,32,2006,5,0
36,912,1,3,6270,0,4,0,0,0,36,0,1HGCM564X6A0,37,32,2006,5,0
36,912,2,1,6270,0,4,0,0,0,36,0,2HGFB2F53EH5,37,31,2014,5,0
36,913,1,1,9997,0,20,0,0,0,36,0,1GNDV23107D1,20,444,2007,6,0
36,913,1,2,9997,0,20,0,0,0,36,0,1GNDV23107D1,20,444,2007,6,0
36,914,1,1,6731,1,4,0,0,0,36,0,JTDBR32E5320,49,32,2003,5,0
36,914,2,1,6731,1,63,4,3,999999999,36,2,1M2AG11C77M0,86,881,2007,5,0
36,915,1,1,5230,0,4,0,0,0,36,0,1B3EL36X44N1,7,43,2004,5,0
36,917,1,1,2800,0,2,0,0,0,36,0,KMHHU6KJ9GU1,55,41,2016,6,0
36,917,1,2,2800,0,2,0,0,0,36,0,KMHHU6KJ9GU1,55,41,2016,6,0
36,917,1,3,2800,0,2,0,0,0,36,0,KMHHU6KJ9GU1,55,41,2016,6,0
36,918,1,1,5090,0,4,0,0,0,36,0,3N1BC1AP9BL4,35,50,2011,5,0
36,919,1,1,4890,0,21,0,0,0,36,0,1GNFG65R8112,20,461,2001,5,0
36,920,1,1,4170,0,4,0,0,0,36,0,2HGES26873H5,37,31,2003,5,0
36,921,1,1,4170,0,80,0,0,0,36,0,JKAZX4P107A0,73,705,2007,5,0
36,921,2,1,4170,0,4,0,0,0,36,0,4T4BF1FK2DR3,49,40,2013,5,0
36,922,1,1,4540,0,15,0,0,0,36,0,1GNFK130X7R2,20,421,2007,5,0
36,923,1,1,3198,0,4,0,0,0,36,0,KNAFX4A88G54,63,38,2016,5,0
36,924,1,1,2600,0,2,0,0,0,36,0,KNAFX6A85E51,63,38,2014,5,0
36,924,1,2,2600,0,2,0,0,0,36,0,KNAFX6A85E51,63,38,2014,5,0
36,925,1,1,2370,0,20,0,0,0,36,0,2C4RC1BG7FR6,6,441,2015,5,0
36,926,1,1,4090,0,6,0,0,0,36,0,JN8AZ1MW7AW1,35,49,2010,5,0
36,928,1,1,5607,0,31,0,0,0,36,0,3GNEK12T84G1,20,482,2004,5,0
36,929,1,1,5370,0,80,0,0,0,36,0,ZAPM610X1950,99,709,2009,6,0
36,930,1,1,5470,1,4,0,0,0,36,0,1FADP3F23EL3,12,37,2014,5,0
36,930,1,2,5470,1,4,0,0,0,36,0,1FADP3F23EL3,12,37,2014,5,0
36,930,2,1,5470,1,32,0,0,0,36,0,1FTDX18W8VNB,12,481,1997,6,0
36,930,3,1,5470,1,63,3,3,777777777,36,2,1M2AX04C89M0,86,881,2009,5,0
36,930,4,1,5470,1,14,0,0,0,36,0,JTMBK31V2850,49,402,2008,5,0
36,931,1,1,6825,0,14,0,0,0,36,0,5J6RE4H73AL0,37,402,2010,5,0
36,931,1,2,6825,0,14,0,0,0,36,0,5J6RE4H73AL0,37,402,2010,5,0
36,931,2,1,6825,0,4,0,0,0,36,0,4T1BE32K54U7,49,40,2004,5,0
36,932,1,1,9997,0,14,0,0,0,36,0,JF2GPBCCXEH3,48,403,2014,5,0
36,933,1,1,750,0,4,0,0,0,36,0,2G4WN58C6812,18,22,2008,5,0
36,933,2,1,750,0,80,0,0,0,36,0,JYAVM01EX7A1,76,705,2007,5,0
36,934,1,1,4028,0,4,0,0,0,36,0,3LNHM26136R6,13,13,2006,6,0
36,934,2,1,4028,0,14,0,0,0,36,0,JTMBFREV7FJ0,49,402,2015,5,0
36,935,1,1,3310,0,6,0,0,0,36,0,4A4AR4AW2FE0,52,47,2015,5,0
36,936,1,1,2840,0,14,0,0,0,36,0,1J4FJ68S8VL5,2,404,1997,5,0
36,936,1,2,2840,0,14,0,0,0,36,0,1J4FJ68S8VL5,2,404,1997,5,0
36,937,1,1,2920,0,4,0,0,0,36,0,JM1BK3248818,41,51,2008,5,0
36,938,1,1,5520,0,14,0,0,0,36,0,JN8DR09Y71W5,35,401,2001,5,0
36,938,2,1,5520,0,14,0,0,0,36,0,2T3RFREV7GW4,49,402,2016,5,0
36,938,2,2,5520,0,14,0,0,0,36,0,2T3RFREV7GW4,49,402,2016,5,0
36,938,3,1,5520,0,2,0,0,0,36,0,1HGCT1B30DA0,37,32,2013,5,0
36,938,4,1,5520,0,6,0,0,0,36,0,KNMAT2MV6GP7,35,51,2016,9,0
36,939,1,1,2920,0,4,0,0,0,36,0,3VWAZ7AJ6AM1,30,40,2010,5,0
36,939,1,2,2920,0,4,0,0,0,36,0,3VWAZ7AJ6AM1,30,40,2010,5,0
36,940,1,1,2170,0,31,0,0,0,36,0,1C6RD7FT1CS3,7,482,2012,5,0
36,940,1,2,2170,0,31,0,0,0,36,0,1C6RD7FT1CS3,7,482,2012,5,0
36,940,1,3,2170,0,31,0,0,0,36,0,1C6RD7FT1CS3,7,482,2012,5,0
36,940,1,4,2170,0,31,0,0,0,36,0,1C6RD7FT1CS3,7,482,2012,5,0
36,941,1,1,1179,1,4,0,0,0,36,0,3N1CN7AP4CL9,35,50,2012,5,0
36,942,1,1,4935,0,2,0,0,0,36,0,2G2FV22G8121,22,9,2001,5,0
36,942,2,1,4935,0,20,0,0,0,36,0,1GNDM19W5YB1,20,441,2000,5,0
36,942,2,2,4935,0,20,0,0,0,36,0,1GNDM19W5YB1,20,441,2000,5,0
